step,agent_id,agent_profile,agent_type,problem_id,problem_title,problem_category,problem_difficulty,agent_skill_before,solved,time_taken,agent_skill_after,recommender_reward,interleaving_factor,total_attempts_recommender,agent_skill_Arrays_and_Hashing,agent_skill_Two_Pointers,agent_skill_Stack,agent_skill_Sliding_Window,agent_skill_Binary_Search,agent_skill_Linked_List,agent_skill_Tree,agent_skill_Tries,agent_skill_Heap_/_Priority_Queue,agent_skill_Backtracking,agent_skill_Intervals,agent_skill_Greedy,agent_skill_Graph,agent_skill_Graph2,agent_skill_1DDP,agent_skill_2DDP,agent_skill_Bit_Manipulation,agent_skill_Math,recommender_reward_Arrays_and_Hashing,recommender_reward_Two_Pointers,recommender_reward_Stack,recommender_reward_Sliding_Window,recommender_reward_Binary_Search,recommender_reward_Linked_List,recommender_reward_Tree,recommender_reward_Tries,recommender_reward_Heap_/_Priority_Queue,recommender_reward_Backtracking,recommender_reward_Intervals,recommender_reward_Greedy,recommender_reward_Graph,recommender_reward_Graph2,recommender_reward_1DDP,recommender_reward_2DDP,recommender_reward_Bit_Manipulation,recommender_reward_Math
567,0,Moderate,recommender,9,Longest Consecutive Sequence,Arrays and Hashing,Medium,1.0,True,21.5,1.0,0.8852,0.7,567,1.0,0.65,0.8,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.8852,0.8507,0.4763,0.5735,0.5647,0.7409,0.8524,0.627,0.7296,0.7208,0.5454,0.6683,0.6636,0.3105,0.8222,0.6211,0.9241,0.7424
568,0,Moderate,recommender,69,Design Twitter,Heap / Priority Queue,Medium,1.0,True,23.28,1.0,0.7366,0.7,568,1.0,0.65,0.8,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.8852,0.8507,0.4763,0.5735,0.5647,0.7409,0.8524,0.627,0.7366,0.7208,0.5454,0.6683,0.6636,0.3105,0.8222,0.6211,0.9241,0.7424
569,0,Moderate,recommender,148,"Pow x, n",Math,Medium,1.0,True,20.22,1.0,0.7482,0.7,569,1.0,0.65,0.8,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.8852,0.8507,0.4763,0.5735,0.5647,0.7409,0.8524,0.627,0.7366,0.7208,0.5454,0.6683,0.6636,0.3105,0.8222,0.6211,0.9241,0.7482
570,0,Moderate,recommender,129,Target Sum,2DDP,Medium,1.0,True,25.51,1.0,0.639,0.7,570,1.0,0.65,0.8,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.8852,0.8507,0.4763,0.5735,0.5647,0.7409,0.8524,0.627,0.7366,0.7208,0.5454,0.6683,0.6636,0.3105,0.8222,0.639,0.9241,0.7482
571,0,Moderate,recommender,110,Swim in Rising Water,Graph2,Hard,0.7,False,53.87,0.7,0.2994,0.7,571,1.0,0.65,0.8,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.8852,0.8507,0.4763,0.5735,0.5647,0.7409,0.8524,0.627,0.7366,0.7208,0.5454,0.6683,0.6636,0.2994,0.8222,0.639,0.9241,0.7482
572,0,Moderate,recommender,60,Serialize and Deserialize Binary Tree,Tree,Hard,1.0,True,45.67,1.0,0.8472,0.7,572,1.0,0.65,0.8,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.8852,0.8507,0.4763,0.5735,0.5647,0.7409,0.8472,0.627,0.7366,0.7208,0.5454,0.6683,0.6636,0.2994,0.8222,0.639,0.9241,0.7482
573,0,Moderate,recommender,94,Number of Islands,Graph,Medium,1.0,True,23.72,1.0,0.6772,0.7,573,1.0,0.65,0.8,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.8852,0.8507,0.4763,0.5735,0.5647,0.7409,0.8472,0.627,0.7366,0.7208,0.5454,0.6683,0.6772,0.2994,0.8222,0.639,0.9241,0.7482
574,0,Moderate,recommender,77,Palindrome Partitioning,Backtracking,Medium,1.0,True,19.77,1.0,0.7487,0.7,574,1.0,0.65,0.8,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.8852,0.8507,0.4763,0.5735,0.5647,0.7409,0.8472,0.627,0.7366,0.7487,0.5454,0.6683,0.6772,0.2994,0.8222,0.639,0.9241,0.7482
575,0,Moderate,recommender,126,Longest Common Subsequence,2DDP,Medium,1.0,True,23.0,1.0,0.6551,0.7,575,1.0,0.65,0.8,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.8852,0.8507,0.4763,0.5735,0.5647,0.7409,0.8472,0.627,0.7366,0.7487,0.5454,0.6683,0.6772,0.2994,0.8222,0.6551,0.9241,0.7482
576,0,Moderate,recommender,7,Product of Array Except Self,Arrays and Hashing,Medium,1.0,True,23.52,1.0,0.8767,0.7,576,1.0,0.65,0.8,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.8767,0.8507,0.4763,0.5735,0.5647,0.7409,0.8472,0.627,0.7366,0.7487,0.5454,0.6683,0.6772,0.2994,0.8222,0.6551,0.9241,0.7482
577,0,Moderate,recommender,111,Alien Dictionary,Graph2,Hard,0.7,False,54.58,0.7,0.2895,0.7,577,1.0,0.65,0.8,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.8767,0.8507,0.4763,0.5735,0.5647,0.7409,0.8472,0.627,0.7366,0.7487,0.5454,0.6683,0.6772,0.2895,0.8222,0.6551,0.9241,0.7482
578,0,Moderate,recommender,117,Longest Palindromic Substring,1DDP,Medium,1.0,True,21.6,1.0,0.82,0.7,578,1.0,0.65,0.8,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.8767,0.8507,0.4763,0.5735,0.5647,0.7409,0.8472,0.627,0.7366,0.7487,0.5454,0.6683,0.6772,0.2895,0.82,0.6551,0.9241,0.7482
579,0,Moderate,recommender,44,Merge K Sorted Lists,Linked List,Hard,1.0,False,55.17,1.0,0.6868,0.7,579,1.0,0.65,0.8,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.8767,0.8507,0.4763,0.5735,0.5647,0.6868,0.8472,0.627,0.7366,0.7487,0.5454,0.6683,0.6772,0.2895,0.82,0.6551,0.9241,0.7482
580,0,Moderate,recommender,37,Linked List Cycle,Linked List,Easy,1.0,True,11.46,1.0,0.7181,0.7,580,1.0,0.65,0.8,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.8767,0.8507,0.4763,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7487,0.5454,0.6683,0.6772,0.2895,0.82,0.6551,0.9241,0.7482
581,0,Moderate,recommender,77,Palindrome Partitioning,Backtracking,Medium,1.0,True,19.33,1.0,0.7739,0.7,581,1.0,0.65,0.8,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.8767,0.8507,0.4763,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7739,0.5454,0.6683,0.6772,0.2895,0.82,0.6551,0.9241,0.7482
582,0,Moderate,recommender,19,Daily Temperatures,Stack,Medium,0.8,True,16.46,0.85,0.5287,0.7,582,1.0,0.65,0.85,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.8767,0.8507,0.5287,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7739,0.5454,0.6683,0.6772,0.2895,0.82,0.6551,0.9241,0.7482
583,0,Moderate,recommender,107,Network Delay Time,Graph2,Medium,0.7,True,30.67,0.75,0.3405,0.7,583,1.0,0.65,0.85,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.8767,0.8507,0.5287,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7739,0.5454,0.6683,0.6772,0.3405,0.82,0.6551,0.9241,0.7482
584,0,Moderate,recommender,116,House Robber II,1DDP,Medium,1.0,False,30.57,1.0,0.758,0.7,584,1.0,0.65,0.85,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.8767,0.8507,0.5287,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7739,0.5454,0.6683,0.6772,0.3405,0.758,0.6551,0.9241,0.7482
585,0,Moderate,recommender,127,Best Time to Buy and Sell Stock w/ Cooldown,2DDP,Medium,1.0,False,34.48,1.0,0.6096,0.7,585,1.0,0.65,0.85,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.8767,0.8507,0.5287,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7739,0.5454,0.6683,0.6772,0.3405,0.758,0.6096,0.9241,0.7482
586,0,Moderate,recommender,21,Largest Rectangle in Histogram,Stack,Hard,0.85,False,42.62,0.85,0.4958,0.7,586,1.0,0.65,0.85,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.8767,0.8507,0.4958,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7739,0.5454,0.6683,0.6772,0.3405,0.758,0.6096,0.9241,0.7482
587,0,Moderate,recommender,5,Top K Frequent Elements,Arrays and Hashing,Medium,1.0,True,19.6,1.0,0.889,0.7,587,1.0,0.65,0.85,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.889,0.8507,0.4958,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7739,0.5454,0.6683,0.6772,0.3405,0.758,0.6096,0.9241,0.7482
588,0,Moderate,recommender,103,Graph Valid Tree,Graph,Medium,1.0,True,18.69,1.0,0.7095,0.7,588,1.0,0.65,0.85,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.889,0.8507,0.4958,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7739,0.5454,0.6683,0.7095,0.3405,0.758,0.6096,0.9241,0.7482
589,0,Moderate,recommender,113,Climbing Stairs,1DDP,Easy,1.0,True,10.71,1.0,0.7822,0.7,589,1.0,0.65,0.85,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.889,0.8507,0.4958,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7739,0.5454,0.6683,0.7095,0.3405,0.7822,0.6096,0.9241,0.7482
590,0,Moderate,recommender,117,Longest Palindromic Substring,1DDP,Medium,1.0,True,16.69,1.0,0.804,0.7,590,1.0,0.65,0.85,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.889,0.8507,0.4958,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7739,0.5454,0.6683,0.7095,0.3405,0.804,0.6096,0.9241,0.7482
591,0,Moderate,recommender,124,Partition Equal Subset Sum,1DDP,Medium,1.0,True,16.88,1.0,0.8236,0.7,591,1.0,0.65,0.85,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.889,0.8507,0.4958,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7739,0.5454,0.6683,0.7095,0.3405,0.8236,0.6096,0.9241,0.7482
592,0,Moderate,recommender,130,Interleaving String,2DDP,Medium,1.0,True,16.23,1.0,0.6486,0.7,592,1.0,0.65,0.85,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.889,0.8507,0.4958,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7739,0.5454,0.6683,0.7095,0.3405,0.8236,0.6486,0.9241,0.7482
593,0,Moderate,recommender,94,Number of Islands,Graph,Medium,1.0,True,15.11,1.0,0.7385,0.7,593,1.0,0.65,0.85,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.889,0.8507,0.4958,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7739,0.5454,0.6683,0.7385,0.3405,0.8236,0.6486,0.9241,0.7482
594,0,Moderate,recommender,4,Group Anagrams,Arrays and Hashing,Medium,1.0,False,38.87,1.0,0.8201,0.7,594,1.0,0.65,0.85,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.8201,0.8507,0.4958,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7739,0.5454,0.6683,0.7385,0.3405,0.8236,0.6486,0.9241,0.7482
595,0,Moderate,recommender,10,Valid Palindrome,Two Pointers,Easy,0.65,True,11.46,0.7,0.8656,0.7,595,1.0,0.7,0.85,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.9,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.8201,0.8656,0.4958,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7739,0.5454,0.6683,0.7385,0.3405,0.8236,0.6486,0.9241,0.7482
596,0,Moderate,recommender,82,Non Overlapping Intervals,Intervals,Medium,0.9,True,28.09,0.95,0.5709,0.7,596,1.0,0.7,0.85,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.95,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.8201,0.8656,0.4958,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7739,0.5709,0.6683,0.7385,0.3405,0.8236,0.6486,0.9241,0.7482
597,0,Moderate,recommender,78,Letter Combinations of a Phone Number,Backtracking,Medium,1.0,True,22.09,1.0,0.7765,0.7,597,1.0,0.7,0.85,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.95,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.8201,0.8656,0.4958,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7765,0.5709,0.6683,0.7385,0.3405,0.8236,0.6486,0.9241,0.7482
598,0,Moderate,recommender,7,Product of Array Except Self,Arrays and Hashing,Medium,1.0,False,36.65,1.0,0.7581,0.7,598,1.0,0.7,0.85,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.95,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7581,0.8656,0.4958,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7765,0.5709,0.6683,0.7385,0.3405,0.8236,0.6486,0.9241,0.7482
599,0,Moderate,recommender,72,Combination Sum,Backtracking,Medium,1.0,True,20.37,1.0,0.7788,0.7,599,1.0,0.7,0.85,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.95,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7581,0.8656,0.4958,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7788,0.5709,0.6683,0.7385,0.3405,0.8236,0.6486,0.9241,0.7482
600,0,Moderate,recommender,99,Pacific Atlantic Water flow,Graph,Medium,1.0,True,19.81,1.0,0.7647,0.7,600,1.0,0.7,0.85,0.75,0.95,1.0,1.0,0.55,1.0,1.0,0.95,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7581,0.8656,0.4958,0.5735,0.5647,0.7181,0.8472,0.627,0.7366,0.7788,0.5709,0.6683,0.7647,0.3405,0.8236,0.6486,0.9241,0.7482
601,0,Moderate,recommender,34,Sliding Window Maximum,Sliding Window,Hard,0.75,True,45.96,0.8,0.5961,0.7,601,1.0,0.7,0.85,0.8,0.95,1.0,1.0,0.55,1.0,1.0,0.95,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7581,0.8656,0.4958,0.5961,0.5647,0.7181,0.8472,0.627,0.7366,0.7788,0.5709,0.6683,0.7647,0.3405,0.8236,0.6486,0.9241,0.7482
602,0,Moderate,recommender,128,Coin Change II,2DDP,Medium,1.0,True,17.2,1.0,0.6838,0.7,602,1.0,0.7,0.85,0.8,0.95,1.0,1.0,0.55,1.0,1.0,0.95,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7581,0.8656,0.4958,0.5961,0.5647,0.7181,0.8472,0.627,0.7366,0.7788,0.5709,0.6683,0.7647,0.3405,0.8236,0.6838,0.9241,0.7482
603,0,Moderate,recommender,93,Valid Parenthesis String,Greedy,Medium,1.0,True,17.35,1.0,0.7015,0.7,603,1.0,0.7,0.85,0.8,0.95,1.0,1.0,0.55,1.0,1.0,0.95,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7581,0.8656,0.4958,0.5961,0.5647,0.7181,0.8472,0.627,0.7366,0.7788,0.5709,0.7015,0.7647,0.3405,0.8236,0.6838,0.9241,0.7482
604,0,Moderate,recommender,19,Daily Temperatures,Stack,Medium,0.85,True,33.33,0.9,0.5262,0.7,604,1.0,0.7,0.9,0.8,0.95,1.0,1.0,0.55,1.0,1.0,0.95,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7581,0.8656,0.5262,0.5961,0.5647,0.7181,0.8472,0.627,0.7366,0.7788,0.5709,0.7015,0.7647,0.3405,0.8236,0.6838,0.9241,0.7482
605,0,Moderate,recommender,62,Design Add and Search Word Data Structure,Tries,Medium,0.55,False,36.62,0.55,0.5843,0.7,605,1.0,0.7,0.9,0.8,0.95,1.0,1.0,0.55,1.0,1.0,0.95,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7581,0.8656,0.5262,0.5961,0.5647,0.7181,0.8472,0.5843,0.7366,0.7788,0.5709,0.7015,0.7647,0.3405,0.8236,0.6838,0.9241,0.7482
606,0,Moderate,recommender,146,Happy Number,Math,Easy,1.0,True,11.98,1.0,0.7734,0.7,606,1.0,0.7,0.9,0.8,0.95,1.0,1.0,0.55,1.0,1.0,0.95,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7581,0.8656,0.5262,0.5961,0.5647,0.7181,0.8472,0.5843,0.7366,0.7788,0.5709,0.7015,0.7647,0.3405,0.8236,0.6838,0.9241,0.7734
607,0,Moderate,recommender,43,LRU cache,Linked List,Medium,1.0,True,15.53,1.0,0.7463,0.7,607,1.0,0.7,0.9,0.8,0.95,1.0,1.0,0.55,1.0,1.0,0.95,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7581,0.8656,0.5262,0.5961,0.5647,0.7463,0.8472,0.5843,0.7366,0.7788,0.5709,0.7015,0.7647,0.3405,0.8236,0.6838,0.9241,0.7734
608,0,Moderate,recommender,52,Lowest Common Ancestor of A BST,Tree,Medium,1.0,True,16.72,1.0,0.8625,0.7,608,1.0,0.7,0.9,0.8,0.95,1.0,1.0,0.55,1.0,1.0,0.95,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7581,0.8656,0.5262,0.5961,0.5647,0.7463,0.8625,0.5843,0.7366,0.7788,0.5709,0.7015,0.7647,0.3405,0.8236,0.6838,0.9241,0.7734
609,0,Moderate,recommender,96,Clone Graph,Graph,Medium,1.0,True,19.78,1.0,0.7882,0.7,609,1.0,0.7,0.9,0.8,0.95,1.0,1.0,0.55,1.0,1.0,0.95,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7581,0.8656,0.5262,0.5961,0.5647,0.7463,0.8625,0.5843,0.7366,0.7788,0.5709,0.7015,0.7882,0.3405,0.8236,0.6838,0.9241,0.7734
610,0,Moderate,recommender,2,Valid Anagram,Arrays and Hashing,Easy,1.0,True,9.05,1.0,0.7823,0.7,610,1.0,0.7,0.9,0.8,0.95,1.0,1.0,0.55,1.0,1.0,0.95,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7823,0.8656,0.5262,0.5961,0.5647,0.7463,0.8625,0.5843,0.7366,0.7788,0.5709,0.7015,0.7882,0.3405,0.8236,0.6838,0.9241,0.7734
611,0,Moderate,recommender,16,Min Stack,Stack,Medium,0.9,True,18.23,0.95,0.5736,0.7,611,1.0,0.7,0.95,0.8,0.95,1.0,1.0,0.55,1.0,1.0,0.95,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7823,0.8656,0.5736,0.5961,0.5647,0.7463,0.8625,0.5843,0.7366,0.7788,0.5709,0.7015,0.7882,0.3405,0.8236,0.6838,0.9241,0.7734
612,0,Moderate,recommender,83,Meeting Rooms,Intervals,Easy,0.95,True,9.55,1.0,0.6138,0.7,612,1.0,0.7,0.95,0.8,0.95,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7823,0.8656,0.5736,0.5961,0.5647,0.7463,0.8625,0.5843,0.7366,0.7788,0.6138,0.7015,0.7882,0.3405,0.8236,0.6838,0.9241,0.7734
613,0,Moderate,recommender,11,Two Sum II - Input Array Is Sorted,Two Pointers,Medium,0.7,False,34.88,0.7,0.799,0.7,613,1.0,0.7,0.95,0.8,0.95,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7823,0.799,0.5736,0.5961,0.5647,0.7463,0.8625,0.5843,0.7366,0.7788,0.6138,0.7015,0.7882,0.3405,0.8236,0.6838,0.9241,0.7734
614,0,Moderate,recommender,47,Maximum Depth of Binary Tree,Tree,Easy,1.0,True,11.23,1.0,0.8762,0.7,614,1.0,0.7,0.95,0.8,0.95,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7823,0.799,0.5736,0.5961,0.5647,0.7463,0.8762,0.5843,0.7366,0.7788,0.6138,0.7015,0.7882,0.3405,0.8236,0.6838,0.9241,0.7734
615,0,Moderate,recommender,101,Course Schedule,Graph,Medium,1.0,True,21.01,1.0,0.7894,0.7,615,1.0,0.7,0.95,0.8,0.95,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7823,0.799,0.5736,0.5961,0.5647,0.7463,0.8762,0.5843,0.7366,0.7788,0.6138,0.7015,0.7894,0.3405,0.8236,0.6838,0.9241,0.7734
616,0,Moderate,recommender,106,Word Latter,Graph,Hard,1.0,True,38.31,1.0,0.7905,0.7,616,1.0,0.7,0.95,0.8,0.95,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7823,0.799,0.5736,0.5961,0.5647,0.7463,0.8762,0.5843,0.7366,0.7788,0.6138,0.7015,0.7905,0.3405,0.8236,0.6838,0.9241,0.7734
617,0,Moderate,recommender,149,Multiply Strings,Math,Medium,1.0,True,34.77,1.0,0.776,0.7,617,1.0,0.7,0.95,0.8,0.95,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7823,0.799,0.5736,0.5961,0.5647,0.7463,0.8762,0.5843,0.7366,0.7788,0.6138,0.7015,0.7905,0.3405,0.8236,0.6838,0.9241,0.776
618,0,Moderate,recommender,84,Meeting Rooms II,Intervals,Medium,1.0,False,29.14,1.0,0.5924,0.7,618,1.0,0.7,0.95,0.8,0.95,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7823,0.799,0.5736,0.5961,0.5647,0.7463,0.8762,0.5843,0.7366,0.7788,0.5924,0.7015,0.7905,0.3405,0.8236,0.6838,0.9241,0.776
619,0,Moderate,recommender,31,Longest Repeating Character Replacement,Sliding Window,Medium,0.8,False,31.37,0.8,0.5565,0.7,619,1.0,0.7,0.95,0.8,0.95,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7823,0.799,0.5736,0.5565,0.5647,0.7463,0.8762,0.5843,0.7366,0.7788,0.5924,0.7015,0.7905,0.3405,0.8236,0.6838,0.9241,0.776
620,0,Moderate,recommender,87,Jump Game,Greedy,Medium,1.0,True,18.71,1.0,0.7313,0.7,620,1.0,0.7,0.95,0.8,0.95,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7823,0.799,0.5736,0.5565,0.5647,0.7463,0.8762,0.5843,0.7366,0.7788,0.5924,0.7313,0.7905,0.3405,0.8236,0.6838,0.9241,0.776
621,0,Moderate,recommender,129,Target Sum,2DDP,Medium,1.0,True,21.24,1.0,0.6954,0.7,621,1.0,0.7,0.95,0.8,0.95,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7823,0.799,0.5736,0.5565,0.5647,0.7463,0.8762,0.5843,0.7366,0.7788,0.5924,0.7313,0.7905,0.3405,0.8236,0.6954,0.9241,0.776
622,0,Moderate,recommender,117,Longest Palindromic Substring,1DDP,Medium,1.0,True,16.41,1.0,0.8412,0.7,622,1.0,0.7,0.95,0.8,0.95,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7823,0.799,0.5736,0.5565,0.5647,0.7463,0.8762,0.5843,0.7366,0.7788,0.5924,0.7313,0.7905,0.3405,0.8412,0.6954,0.9241,0.776
623,0,Moderate,recommender,103,Graph Valid Tree,Graph,Medium,1.0,True,16.97,1.0,0.8114,0.7,623,1.0,0.7,0.95,0.8,0.95,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7823,0.799,0.5736,0.5565,0.5647,0.7463,0.8762,0.5843,0.7366,0.7788,0.5924,0.7313,0.8114,0.3405,0.8412,0.6954,0.9241,0.776
624,0,Moderate,recommender,84,Meeting Rooms II,Intervals,Medium,1.0,True,16.6,1.0,0.6332,0.7,624,1.0,0.7,0.95,0.8,0.95,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7823,0.799,0.5736,0.5565,0.5647,0.7463,0.8762,0.5843,0.7366,0.7788,0.6332,0.7313,0.8114,0.3405,0.8412,0.6954,0.9241,0.776
625,0,Moderate,recommender,89,Gas Station,Greedy,Medium,1.0,True,33.51,1.0,0.7382,0.7,625,1.0,0.7,0.95,0.8,0.95,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7823,0.799,0.5736,0.5565,0.5647,0.7463,0.8762,0.5843,0.7366,0.7788,0.6332,0.7382,0.8114,0.3405,0.8412,0.6954,0.9241,0.776
626,0,Moderate,recommender,120,Coin Change,1DDP,Medium,1.0,True,19.89,1.0,0.8571,0.7,626,1.0,0.7,0.95,0.8,0.95,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7823,0.799,0.5736,0.5565,0.5647,0.7463,0.8762,0.5843,0.7366,0.7788,0.6332,0.7382,0.8114,0.3405,0.8571,0.6954,0.9241,0.776
627,0,Moderate,recommender,108,Reconstruct Itinerary,Graph2,Hard,0.75,False,48.96,0.75,0.3265,0.7,627,1.0,0.7,0.95,0.8,0.95,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7823,0.799,0.5736,0.5565,0.5647,0.7463,0.8762,0.5843,0.7366,0.7788,0.6332,0.7382,0.8114,0.3265,0.8571,0.6954,0.9241,0.776
